RELEASENUMBER,familyid,hhsize,age,lifesatis,dwellingunit,ownhome,employmnt,salaryamnt,owncar,numbercars,ownbusiness,healthins,collegeeduc,highlifesatis,age2,logage,worknow,retired
2,1782,2,28,1,3,0,3,0,1,1,0,0,0,1,28,3.3322046,0,0
2,1850,2,27,1,3,0,1,118000,1,2,0,1,1,1,27,3.2958369,1,0
2,1657,2,58,1,1,1,1,0,1,2,0,1,0,1,58,4.0604429,1,0
2,1054,5,63,3,1,0,4,0,1,1,0,1,0,0,63,4.1431346,0,1
2,1769,6,45,3,1,0,1,0,1,2,0,1,0,0,45,3.8066626,1,0
2,5641,1,69,1,1,1,4,0,1,1,0,1,0,1,69,4.2341065,0,1
2,6137,5,66,1,6,0,1,22000,0,0,0,1,0,1,66,4.1896548,1,0
2,5687,1,63,1,3,0,4,0,1,1,0,1,0,1,63,4.1431346,0,1
2,6253,1,60,3,1,0,1,0,1,1,1,1,0,0,60,4.0943446,1,0
2,7470,3,56,1,1,1,1,0,1,2,0,1,0,1,56,4.0253515,1,0
2,6076,3,52,1,1,0,1,0,1,1,0,1,0,1,52,3.9512436,1,0
2,5704,2,72,2,1,1,4,0,1,2,0,1,0,1,72,4.2766662,0,1
2,6167,2,46,1,1,1,1,55000,1,1,0,1,0,1,46,3.8286414,1,0
2,9542,5,44,2,1,0,1,0,1,3,0,1,1,1,44,3.7841897,1,0
2,7487,3,40,3,6,0,1,0,1,3,1,1,0,0,40,3.6888795,1,0
2,6866,4,39,2,1,1,1,45000,1,1,0,1,0,1,39,3.6635616,1,0
2,7231,2,38,3,6,1,1,77000,1,1,0,1,0,0,38,3.6375861,1,0
2,7382,2,34,2,6,0,3,0,0,0,0,0,0,1,34,3.5263605,0,0
2,8103,1,25,1,1,0,3,0,0,0,0,1,0,1,25,3.2188759,0,0
2,6789,1,43,3,1,0,1,200,0,0,0,0,0,0,43,3.7612002,1,0
2,5782,1,25,1,3,0,1,0,0,0,0,0,0,1,25,3.2188759,1,0
2,6531,2,53,3,1,1,1,0,1,3,0,1,1,0,53,3.9702919,1,0
2,7031,2,42,3,1,1,1,0,1,3,0,1,0,0,42,3.7376697,1,0
2,6958,4,38,1,1,1,1,75000,1,2,0,1,1,1,38,3.6375861,1,0
2,5796,4,39,2,1,1,1,0,1,3,0,1,0,1,39,3.6635616,1,0
2,6131,4,24,1,3,0,1,0,1,1,0,1,0,1,24,3.1780539,1,0
2,6887,1,79,0,1,1,4,0,1,1,0,1,0,0,79,4.3694477,0,1
2,6992,2,65,3,1,1,4,0,1,2,0,1,0,0,65,4.1743875,0,1
2,7479,1,63,1,3,0,4,0,0,0,0,0,0,1,63,4.1431346,0,1
2,7276,1,61,3,1,0,4,0,1,1,0,1,0,0,61,4.1108737,0,1
2,6756,1,59,4,1,0,4,0,1,2,0,1,0,0,59,4.0775375,0,1
2,7371,1,56,1,3,0,6,0,1,2,1,1,0,1,56,4.0253515,0,0
2,3931,6,44,3,1,1,1,0,1,3,0,1,1,0,44,3.7841897,1,0
2,6965,4,39,2,1,1,1,0,1,3,0,1,0,1,39,3.6635616,1,0
2,7819,4,36,3,1,0,1,0,1,3,1,1,1,0,36,3.583519,1,0
2,8307,1,31,2,3,0,6,0,1,1,0,0,0,1,31,3.4339871,0,0
2,3989,1,39,2,3,0,5,0,0,0,0,1,0,1,39,3.6635616,0,0
2,5298,2,25,3,1,0,1,0,1,2,1,0,0,0,25,3.2188759,1,0
2,8209,3,46,2,1,0,1,57000,1,1,0,1,0,1,46,3.8286414,1,0
2,7157,3,31,3,1,1,1,0,1,1,0,1,0,0,31,3.4339871,1,0
2,7733,3,27,2,3,0,1,0,1,2,0,1,0,1,27,3.2958369,1,0
2,6638,5,27,2,1,0,1,30000,1,3,0,1,1,1,27,3.2958369,1,0
2,5799,3,55,1,1,1,1,0,1,2,0,1,0,1,55,4.0073333,1,0
2,7226,3,46,2,1,1,1,107000,1,1,0,1,0,1,46,3.8286414,1,0
2,6378,2,66,2,1,1,4,0,1,2,0,0,0,1,66,4.1896548,0,1
2,1306,3,56,3,1,1,1,0,1,3,0,1,0,0,56,4.0253515,1,0
2,1205,3,55,1,1,1,1,0,1,3,0,1,0,1,55,4.0073333,1,0
2,1175,2,54,2,3,0,4,0,1,1,0,1,1,1,54,3.9889841,0,1
2,1659,1,53,1,3,0,1,0,1,1,0,1,0,1,53,3.9702919,1,0
2,1142,1,50,2,3,0,1,0,1,1,0,1,0,1,50,3.9120231,1,0
2,1578,2,31,3,3,0,1,0,1,2,0,1,0,0,31,3.4339871,1,0
2,1158,2,29,5,3,0,1,0,1,1,0,1,0,0,29,3.3672957,1,0
2,1473,2,27,2,3,0,1,0,1,1,0,1,0,1,27,3.2958369,1,0
2,1164,2,53,3,3,0,1,0,0,0,0,1,0,0,53,3.9702919,1,0
2,2397,4,32,3,3,0,1,0,0,0,0,1,0,0,32,3.4657359,1,0
2,2157,1,36,3,1,0,1,0,0,0,0,1,0,0,36,3.583519,1,0
2,1028,5,30,1,3,0,3,0,1,1,0,1,0,1,30,3.4011974,0,0
2,2047,2,60,2,3,0,1,75000,1,2,0,1,0,1,60,4.0943446,1,0
2,1667,4,38,2,1,1,1,9999999,1,2,0,1,1,1,38,3.6375861,1,0
2,6780,1,90,3,1,1,4,0,0,0,0,1,0,0,90,4.4998097,0,1
2,5812,1,66,3,1,1,4,0,1,1,0,1,0,0,66,4.1896548,0,1
2,4926,1,63,3,3,0,5,0,0,0,0,1,0,0,63,4.1431346,0,0
2,6911,1,55,3,1,0,3,0,0,0,0,0,0,0,55,4.0073333,0,0
2,4808,2,43,2,3,0,6,0,1,1,0,0,0,1,43,3.7612002,0,0
2,4819,1,48,3,1,0,5,0,0,0,0,1,0,0,48,3.871201,0,0
2,6968,2,37,1,1,0,1,35000,1,1,0,1,0,1,37,3.6109178,1,0
2,7839,1,32,4,3,0,3,0,1,1,1,1,0,0,32,3.4657359,0,0
2,8734,1,22,4,1,0,3,0,1,1,0,1,0,0,22,3.0910425,0,0
2,8382,3,26,3,1,0,1,0,1,1,0,1,0,0,26,3.2580965,1,0
2,6847,6,48,3,2,1,1,0,1,2,1,1,1,0,48,3.871201,1,0
2,5116,4,27,1,1,0,1,1500,0,0,0,1,0,1,27,3.2958369,1,0
2,1642,4,50,3,1,0,6,0,0,0,0,0,0,0,50,3.9120231,0,0
2,1875,5,34,4,1,0,5,0,0,0,0,1,0,0,34,3.5263605,0,0
2,1023,1,27,3,3,0,1,0,1,1,0,1,0,0,27,3.2958369,1,0
2,1880,1,71,3,1,1,4,0,0,0,0,1,0,0,71,4.2626801,0,1
2,1252,4,69,2,1,1,1,0,1,4,0,1,0,1,69,4.2341065,1,0
2,1738,3,59,2,1,0,1,0,1,3,1,1,0,1,59,4.0775375,1,0
2,1565,4,53,2,1,1,4,0,1,2,0,1,0,1,53,3.9702919,0,1
2,1508,1,42,3,1,0,1,0,1,1,0,0,0,0,42,3.7376697,1,0
2,2218,2,33,4,1,0,1,2400,0,0,0,1,0,0,33,3.4965076,1,0
2,2071,3,41,3,6,0,1,0,1,2,1,1,0,0,41,3.713572,1,0
2,1397,2,27,2,1,1,1,51000,1,2,0,1,0,1,27,3.2958369,1,0
2,1443,4,27,2,4,1,6,0,0,0,0,1,0,1,27,3.2958369,0,0
2,1679,3,32,3,3,0,1,0,1,2,0,1,0,0,32,3.4657359,1,0
2,5899,2,74,3,1,1,4,0,1,1,0,1,0,0,74,4.3040652,0,1
2,7708,3,59,2,1,0,3,0,1,2,0,1,0,1,59,4.0775375,0,0
2,5539,1,39,1,1,0,1,0,1,1,0,0,0,1,39,3.6635616,1,0
2,7067,2,43,3,2,0,1,0,1,1,0,1,0,0,43,3.7612002,1,0
2,9406,6,44,2,1,0,1,9999999,1,2,1,1,1,1,44,3.7841897,1,0
2,2042,1,26,3,3,0,7,0,0,0,0,0,0,0,26,3.2580965,0,0
2,1295,3,68,1,1,1,4,300,1,4,0,1,1,1,68,4.2195077,0,1
2,1793,2,36,1,6,0,1,70000,1,2,0,1,1,1,36,3.583519,1,0
2,2331,2,57,1,1,0,3,0,0,0,0,1,0,1,57,4.0430512,0,0
2,1706,1,37,2,1,0,3,200,0,0,0,1,0,1,37,3.6109178,0,0
2,1779,2,34,3,1,0,1,0,1,2,0,1,0,0,34,3.5263605,1,0
2,1172,1,29,1,1,0,3,0,0,0,0,0,0,1,29,3.3672957,0,0
2,1797,2,35,3,1,0,3,0,0,0,0,0,0,0,35,3.5553482,0,0
2,5851,2,87,0,1,1,4,0,0,0,0,1,0,0,87,4.4659081,0,1
2,7036,4,36,3,1,0,1,0,0,0,0,1,0,0,36,3.583519,1,0
2,6937,4,33,1,1,0,1,0,0,0,0,0,0,1,33,3.4965076,1,0
2,7148,5,32,1,1,0,1,0,0,0,0,1,0,1,32,3.4657359,1,0
2,7176,2,30,3,3,0,1,0,0,0,0,1,0,0,30,3.4011974,1,0
2,5781,2,26,2,3,0,1,0,0,0,0,1,0,1,26,3.2580965,1,0
2,7114,3,24,1,1,0,6,0,0,0,0,1,0,1,24,3.1780539,0,0
2,5605,3,55,2,1,1,1,0,1,1,0,1,0,1,55,4.0073333,1,0
2,7257,3,26,2,1,0,1,0,0,0,0,1,0,1,26,3.2580965,1,0
2,8349,1,57,3,1,1,5,0,0,0,0,1,0,0,57,4.0430512,0,0
2,6226,5,43,3,1,1,5,0,1,2,0,1,0,0,43,3.7612002,0,0
2,5645,1,41,1,1,0,1,0,0,0,0,1,0,1,41,3.713572,1,0
2,6641,3,39,3,1,1,1,0,1,1,0,1,0,0,39,3.6635616,1,0
2,7858,4,34,3,3,0,1,0,0,0,0,1,0,0,34,3.5263605,1,0
2,9464,1,33,2,3,0,1,72000,1,1,0,1,0,1,33,3.4965076,1,0
2,8960,1,22,3,1,0,1,0,1,1,0,1,0,0,22,3.0910425,1,0
2,7884,6,35,3,1,0,1,0,1,1,0,1,0,0,35,3.5553482,1,0
2,6695,5,44,3,1,0,1,0,1,1,0,1,0,0,44,3.7841897,1,0
2,4821,2,58,3,2,0,5,0,0,0,0,1,0,0,58,4.0604429,0,0
2,6342,5,50,1,1,0,3,0,0,0,0,0,0,1,50,3.9120231,0,0
2,8221,5,46,3,1,0,3,0,0,0,0,1,0,0,46,3.8286414,0,0
2,9174,2,37,1,3,0,1,9999999,1,1,0,1,0,1,37,3.6109178,1,0
2,6705,6,36,1,1,1,1,9999999,1,2,0,1,1,1,36,3.583519,1,0
2,8582,10,43,2,1,0,1,0,1,2,0,1,1,1,43,3.7612002,1,0
2,903,1,75,2,3,0,4,0,0,0,0,1,0,1,75,4.3174882,0,1
2,7550,1,79,0,7,0,4,0,1,1,0,1,0,0,79,4.3694477,0,1
2,6037,1,33,2,3,0,1,0,1,1,0,1,0,1,33,3.4965076,1,0
2,9045,6,30,3,1,1,1,0,1,3,0,1,0,0,30,3.4011974,1,0
2,3162,2,58,3,3,0,4,0,1,1,0,1,0,0,58,4.0604429,0,1
2,3531,4,28,3,3,0,1,0,1,1,0,1,0,0,28,3.3322046,1,0
2,3183,4,33,3,3,0,3,0,1,2,0,1,0,0,33,3.4965076,0,0
2,3087,3,55,1,3,0,1,68000,1,4,0,1,1,1,55,4.0073333,1,0
2,303,2,74,2,1,1,4,0,1,2,0,1,0,1,74,4.3040652,0,1
2,764,3,48,1,1,1,5,0,1,3,0,1,1,1,48,3.871201,0,0
2,282,2,42,3,1,0,1,0,1,1,0,1,1,0,42,3.7376697,1,0
2,781,1,46,3,1,1,1,0,0,0,0,1,0,0,46,3.8286414,1,0
2,834,1,34,3,1,1,1,20000,1,1,0,1,0,0,34,3.5263605,1,0
2,1104,2,57,2,1,1,4,0,1,1,0,1,0,1,57,4.0430512,0,1
2,2199,1,45,3,7,0,1,0,1,2,1,1,0,0,45,3.8066626,1,0
2,1724,3,58,1,1,1,3,0,1,2,0,1,1,1,58,4.0604429,0,0
2,2058,2,55,2,3,0,1,0,0,0,0,0,0,1,55,4.0073333,1,0
2,2061,5,35,3,3,0,1,0,1,2,0,1,0,0,35,3.5553482,1,0
2,1858,3,29,3,6,0,1,0,1,2,0,1,0,0,29,3.3672957,1,0
2,1193,4,27,1,1,0,6,0,1,1,0,1,0,1,27,3.2958369,0,0
2,1907,1,57,2,3,0,3,0,0,0,0,1,0,1,57,4.0430512,0,0
2,1412,3,39,2,3,0,1,9999999,1,2,0,1,0,1,39,3.6635616,1,0
2,1354,4,36,2,1,0,6,0,1,1,0,1,0,1,36,3.583519,0,0
2,2255,4,34,3,3,0,1,0,1,1,0,1,0,0,34,3.5263605,1,0
2,505,1,59,2,3,0,1,1100,1,1,0,0,0,1,59,4.0775375,1,0
2,378,3,29,2,1,0,1,48000,1,1,0,1,0,1,29,3.3672957,1,0
2,630,1,29,3,3,0,1,0,0,0,0,1,0,0,29,3.3672957,1,0
2,718,2,81,1,1,1,4,0,1,2,0,1,0,1,81,4.3944492,0,1
2,8588,1,63,2,1,1,4,0,0,0,0,0,0,1,63,4.1431346,0,1
2,6158,1,59,2,3,0,5,0,1,1,0,1,0,1,59,4.0775375,0,0
2,8089,1,57,2,3,0,1,0,0,0,0,1,0,1,57,4.0430512,1,0
2,5931,1,50,3,1,0,1,0,1,1,0,1,0,0,50,3.9120231,1,0
2,7620,5,49,2,3,0,2,35000,1,1,0,0,0,1,49,3.8918202,0,0
2,5939,1,46,1,3,0,1,0,0,0,0,1,0,1,46,3.8286414,1,0
2,7121,3,41,3,4,0,1,0,1,1,0,1,0,0,41,3.713572,1,0
2,6145,7,34,2,1,0,1,0,1,1,0,1,0,1,34,3.5263605,1,0
2,6132,2,31,2,3,0,1,37000,1,1,0,1,0,1,31,3.4339871,1,0
2,8115,1,30,2,1,0,3,0,0,0,0,1,0,1,30,3.4011974,0,0
2,6064,3,27,3,2,0,1,0,1,1,0,1,0,0,27,3.2958369,1,0
2,7966,5,22,1,1,1,1,0,0,0,0,1,0,1,22,3.0910425,1,0
2,6058,3,54,1,3,0,5,0,1,1,0,1,0,1,54,3.9889841,0,0
2,8050,4,27,3,4,1,6,0,1,2,0,1,0,0,27,3.2958369,0,0
2,6432,2,37,2,1,1,1,0,1,2,0,1,1,1,37,3.6109178,1,0
2,1532,5,70,3,3,0,4,0,0,0,0,1,0,0,70,4.2484951,0,1
2,1025,1,62,2,1,1,1,600,1,1,0,1,0,1,62,4.1271343,1,0
2,1079,1,56,3,2,0,3,0,0,0,0,0,0,0,56,4.0253515,0,0
2,1838,1,36,1,3,0,1,2000,1,1,0,1,0,1,36,3.583519,1,0
2,1897,5,32,2,1,1,1,0,1,4,1,1,1,1,32,3.4657359,1,0
2,1241,3,30,3,1,1,1,0,1,3,1,1,1,0,30,3.4011974,1,0
2,4368,1,71,3,4,1,4,0,1,2,0,1,0,0,71,4.2626801,0,1
2,3825,3,54,1,1,1,1,0,1,1,0,1,0,1,54,3.9889841,1,0
2,3779,1,50,1,1,1,1,0,1,2,1,1,0,1,50,3.9120231,1,0
2,8170,1,48,1,4,0,1,0,1,2,0,1,0,1,48,3.871201,1,0
2,9507,3,46,3,1,0,1,65000,1,2,0,1,0,0,46,3.8286414,1,0
2,3763,2,43,1,3,0,3,0,0,0,0,0,0,1,43,3.7612002,0,0
2,7052,1,47,2,1,0,1,67000,1,3,0,1,0,1,47,3.8501475,1,0
2,5693,5,40,1,1,0,1,0,1,2,0,1,0,1,40,3.6888795,1,0
2,4154,2,31,2,1,0,1,0,0,0,0,1,0,1,31,3.4339871,1,0
2,4389,1,26,3,1,0,1,0,0,0,0,1,0,0,26,3.2580965,1,0
2,3789,2,68,2,1,1,4,0,1,4,0,1,1,1,68,4.2195077,0,1
2,8218,4,28,2,1,0,1,0,1,2,0,1,0,1,28,3.3322046,1,0
2,7007,5,48,3,1,0,1,0,1,2,0,1,0,0,48,3.871201,1,0
2,7927,4,35,3,3,0,1,0,1,1,0,1,0,0,35,3.5553482,1,0
2,6604,5,32,3,1,0,1,0,1,2,0,1,0,0,32,3.4657359,1,0
2,5505,2,56,1,1,1,5,0,1,1,0,1,0,1,56,4.0253515,0,0
2,5461,1,55,1,4,1,5,0,0,0,0,1,0,1,55,4.0073333,0,0
2,8377,2,30,3,1,0,1,0,1,1,0,1,0,0,30,3.4011974,1,0
2,3492,5,60,2,1,1,5,0,0,0,0,1,0,1,60,4.0943446,0,0
2,3657,1,28,2,3,0,3,0,1,1,0,0,0,1,28,3.3322046,0,0
2,1204,1,65,2,1,1,1,0,1,1,0,1,0,1,65,4.1743875,1,0
2,1198,1,63,4,1,0,4,0,1,2,0,1,0,0,63,4.1431346,0,1
2,1374,1,59,1,4,1,1,49000,1,1,0,1,0,1,59,4.0775375,1,0
2,2100,2,57,4,1,1,1,0,1,2,0,1,0,0,57,4.0430512,1,0
2,2081,5,53,3,1,1,1,0,1,3,0,1,0,0,53,3.9702919,1,0
2,1383,1,33,2,1,1,1,0,1,2,0,1,0,1,33,3.4965076,1,0
2,2040,2,31,3,3,0,1,0,1,1,0,1,0,0,31,3.4339871,1,0
2,1235,1,36,3,4,1,1,0,1,1,0,0,0,0,36,3.583519,1,0
2,1060,2,56,3,4,1,5,0,0,0,0,1,0,0,56,4.0253515,0,0
2,9304,3,49,3,4,1,1,0,1,3,0,1,0,0,49,3.8918202,1,0
2,6640,1,36,3,1,1,1,9999999,0,0,1,1,0,0,36,3.583519,1,0
2,9114,1,35,2,1,0,1,105000,1,1,0,1,0,1,35,3.5553482,1,0
2,9318,2,32,1,1,1,1,0,1,2,0,1,0,1,32,3.4657359,1,0
2,9196,4,60,1,1,0,4,0,1,1,0,0,0,1,60,4.0943446,0,1
2,6170,4,39,2,1,1,1,60000,1,2,0,1,1,1,39,3.6635616,1,0
2,8184,2,39,2,1,1,1,79000,1,2,0,1,0,1,39,3.6635616,1,0
2,2038,2,71,1,1,1,4,0,1,1,0,1,1,1,71,4.2626801,0,1
2,2419,1,44,3,1,1,1,26000,1,2,0,0,0,0,44,3.7841897,1,0
2,1808,1,40,2,1,1,1,0,1,1,1,1,0,1,40,3.6888795,1,0
2,1541,1,32,3,3,0,1,70000,1,1,0,1,0,0,32,3.4657359,1,0
2,1693,1,54,3,3,0,1,0,0,0,0,1,0,0,54,3.9889841,1,0
2,1882,4,24,2,3,0,1,0,1,1,0,1,0,1,24,3.1780539,1,0
2,2168,2,21,3,4,0,1,0,1,1,0,1,0,0,21,3.0445225,1,0
2,658,2,41,2,3,0,1,65000,1,3,0,1,1,1,41,3.713572,1,0
2,547,2,70,2,1,1,4,0,1,1,0,1,0,1,70,4.2484951,0,1
2,637,1,65,1,1,1,4,0,1,1,0,1,0,1,65,4.1743875,0,1
2,219,5,61,2,1,0,4,0,0,0,0,1,0,1,61,4.1108737,0,1
2,243,2,45,1,1,1,6,0,1,2,0,0,0,1,45,3.8066626,0,0
2,507,3,55,2,1,1,1,0,1,2,0,1,0,1,55,4.0073333,1,0
2,3632,1,63,3,3,0,1,0,1,1,0,1,0,0,63,4.1431346,1,0
2,2832,2,38,9,3,0,1,0,1,2,0,1,0,0,38,3.6375861,1,0
2,3334,3,45,1,1,1,1,52000,1,2,0,1,1,1,45,3.8066626,1,0
2,3095,1,23,2,3,0,1,0,1,2,0,1,0,1,23,3.1354942,1,0
2,109,1,64,3,1,1,1,0,1,1,0,1,0,0,64,4.1588831,1,0
2,218,1,61,2,1,1,1,91000,1,1,0,1,0,1,61,4.1108737,1,0
2,153,2,47,2,1,1,1,0,1,1,0,1,0,1,47,3.8501475,1,0
2,99,3,34,2,1,1,1,109000,1,3,1,1,0,1,34,3.5263605,1,0
2,1231,3,48,1,1,0,1,0,1,1,0,1,1,1,48,3.871201,1,0
2,2536,2,22,1,3,0,1,0,0,0,0,0,0,1,22,3.0910425,1,0
2,668,1,99,0,7,0,5,0,0,0,0,1,0,0,99,4.59512,0,0
2,560,1,83,2,1,1,4,0,0,0,0,1,0,1,83,4.4188404,0,1
2,6212,1,70,2,3,0,5,0,0,0,0,1,0,1,70,4.2484951,0,0
2,8853,1,52,2,1,0,1,34000,1,1,0,1,0,1,52,3.9512436,1,0
2,5711,1,52,2,1,0,6,0,1,1,0,1,0,1,52,3.9512436,0,0
2,6456,5,43,3,3,0,1,0,0,0,0,0,0,0,43,3.7612002,1,0
2,5999,1,37,3,1,0,1,950,1,1,0,1,0,0,37,3.6109178,1,0
2,7491,2,36,1,1,0,1,35000,1,1,0,1,0,1,36,3.583519,1,0
2,5786,2,30,4,3,0,1,0,1,1,0,1,0,0,30,3.4011974,1,0
2,5980,1,26,2,6,1,1,0,1,1,0,1,0,1,26,3.2580965,1,0
2,9411,3,22,2,3,0,1,740,1,2,0,1,0,1,22,3.0910425,1,0
2,4705,6,33,3,3,0,6,0,0,0,0,1,0,0,33,3.4965076,0,0
2,925,1,72,2,1,1,4,0,0,0,0,1,0,1,72,4.2766662,0,1
2,179,1,65,1,1,1,4,0,0,0,0,1,0,1,65,4.1743875,0,1
2,5983,2,56,3,3,0,5,0,1,1,0,1,0,0,56,4.0253515,0,0
2,4826,3,62,3,2,0,4,0,1,1,0,1,0,0,62,4.1271343,0,1
2,6596,1,65,2,3,0,5,0,0,0,0,1,0,1,65,4.1743875,0,0
2,5004,8,42,1,1,0,5,0,1,3,0,1,1,1,42,3.7376697,0,0
2,7347,3,39,2,3,0,1,0,1,1,0,0,0,1,39,3.6635616,1,0
2,4324,3,28,3,3,0,3,0,1,1,0,1,0,0,28,3.3322046,0,0
2,8216,5,46,2,1,1,1,0,1,4,0,1,1,1,46,3.8286414,1,0
2,5078,5,45,3,1,1,5,0,1,1,0,1,0,0,45,3.8066626,0,0
2,5813,2,65,2,1,1,4,0,1,3,0,1,1,1,65,4.1743875,0,1
2,3299,4,38,3,1,0,1,0,0,0,0,1,0,0,38,3.6375861,1,0
2,3081,2,24,3,1,0,1,0,0,0,0,1,0,0,24,3.1780539,1,0
2,3543,1,24,3,1,0,1,0,1,1,0,1,0,0,24,3.1780539,1,0
2,3005,3,63,2,1,1,1,0,1,1,0,0,0,1,63,4.1431346,1,0
2,3345,2,42,3,4,0,3,0,1,1,0,1,0,0,42,3.7376697,0,0
2,2957,1,28,3,1,0,3,0,1,1,0,0,0,0,28,3.3322046,0,0
2,3305,1,26,1,3,0,1,0,1,1,1,1,0,1,26,3.2580965,1,0
2,3180,2,33,3,3,0,1,0,1,1,0,1,0,0,33,3.4965076,1,0
2,2612,1,69,1,1,1,4,0,1,1,0,1,0,1,69,4.2341065,0,1
2,2621,1,52,1,2,0,1,0,1,1,0,1,0,1,52,3.9512436,1,0
2,3436,5,34,3,1,0,6,0,1,2,0,1,0,0,34,3.5263605,0,0
2,3106,3,32,1,1,1,1,63000,1,2,0,1,0,1,32,3.4657359,1,0
2,2787,1,28,3,3,0,1,0,1,2,0,1,0,0,28,3.3322046,1,0
2,2696,5,38,1,1,1,1,1400,1,2,0,1,0,1,38,3.6375861,1,0
2,1658,2,65,3,1,1,4,0,1,2,0,1,0,0,65,4.1743875,0,1
2,1727,1,47,1,2,0,1,0,1,1,0,0,0,1,47,3.8501475,1,0
2,1452,7,45,2,1,0,1,0,1,1,0,1,0,1,45,3.8066626,1,0
2,1926,2,40,3,3,0,1,0,0,0,0,1,1,0,40,3.6888795,1,0
2,1350,3,28,3,1,0,1,0,1,1,0,1,0,0,28,3.3322046,1,0
2,2275,5,24,1,3,0,1,0,1,2,0,0,0,1,24,3.1780539,1,0
2,2267,3,35,3,3,0,1,0,1,2,0,1,0,0,35,3.5553482,1,0
2,4159,3,54,1,3,0,6,0,0,0,0,1,0,1,54,3.9889841,0,0
2,3867,2,22,2,6,0,1,0,1,1,0,1,0,1,22,3.0910425,1,0
2,4076,3,29,2,3,0,3,0,1,1,0,1,0,1,29,3.3672957,0,0
2,5961,1,53,2,1,1,1,3500,1,1,1,1,0,1,53,3.9702919,1,0
2,8908,2,23,3,3,1,1,0,1,3,0,0,0,0,23,3.1354942,1,0
2,6611,1,32,2,1,0,1,500,1,4,0,1,0,1,32,3.4657359,1,0
2,8940,3,37,3,1,1,1,0,1,1,0,1,0,0,37,3.6109178,1,0
2,5724,3,33,3,1,1,1,0,1,1,0,1,1,0,33,3.4965076,1,0
2,6874,3,31,2,3,0,1,0,0,0,0,1,0,1,31,3.4339871,1,0
2,1082,1,59,1,1,1,1,0,1,1,0,1,0,1,59,4.0775375,1,0
2,1579,2,55,1,1,0,3,0,0,0,0,1,0,1,55,4.0073333,0,0
2,1024,1,53,2,1,0,6,0,0,0,0,1,0,1,53,3.9702919,0,0
2,1107,3,46,1,1,0,3,0,0,0,0,1,0,1,46,3.8286414,0,0
2,1187,1,33,2,1,0,1,0,1,1,0,1,0,1,33,3.4965076,1,0
2,1804,2,33,2,1,0,1,0,0,0,0,1,0,1,33,3.4965076,1,0
2,1633,4,30,2,1,0,1,0,1,1,0,1,0,1,30,3.4011974,1,0
2,1026,3,27,1,2,0,3,0,0,0,0,0,0,1,27,3.2958369,0,0
2,1102,5,26,3,3,0,3,0,0,0,0,1,1,0,26,3.2580965,0,0
2,1062,1,25,3,1,0,1,0,0,0,0,0,0,0,25,3.2188759,1,0
2,645,6,41,3,2,0,6,0,0,0,0,1,0,0,41,3.713572,0,0
2,725,1,26,2,2,0,1,0,1,1,0,0,0,1,26,3.2580965,1,0
2,628,1,23,1,1,0,1,0,1,1,0,1,0,1,23,3.1354942,1,0
2,225,1,73,3,1,1,4,0,1,1,0,1,0,0,73,4.2904596,0,1
2,3919,2,65,1,1,1,1,0,1,8,1,1,1,1,65,4.1743875,1,0
2,7008,2,67,2,1,0,4,0,1,1,0,1,0,1,67,4.2046928,0,1
2,9311,1,43,3,3,0,1,67312,1,1,0,1,0,0,43,3.7612002,1,0
2,3810,3,37,3,1,0,1,0,1,1,0,1,0,0,37,3.6109178,1,0
2,9567,6,33,3,1,1,1,0,1,2,0,1,0,0,33,3.4965076,1,0
2,3965,1,27,3,3,0,1,52000,1,1,0,1,0,0,27,3.2958369,1,0
2,6439,2,58,1,1,1,1,0,1,2,0,1,0,1,58,4.0604429,1,0
2,111,1,61,3,1,0,1,0,1,2,0,1,0,0,61,4.1108737,1,0
2,89,2,30,1,3,0,3,0,1,1,0,1,0,1,30,3.4011974,0,0
2,2883,1,62,3,1,0,1,0,1,1,0,1,0,0,62,4.1271343,1,0
2,2918,2,27,3,3,0,1,0,1,1,0,1,0,0,27,3.2958369,1,0
2,3572,2,61,1,1,1,1,145000,1,2,0,1,0,1,61,4.1108737,1,0
2,2922,4,31,3,1,1,3,0,1,1,0,1,1,0,31,3.4339871,0,0
2,3355,5,43,2,1,1,1,65000,1,3,0,1,1,1,43,3.7612002,1,0
2,1347,3,63,2,1,1,4,0,1,2,0,1,0,1,63,4.1431346,0,1
2,1516,2,60,2,1,1,4,0,0,0,0,1,0,1,60,4.0943446,0,1
2,1437,1,52,1,1,1,1,0,1,2,1,1,0,1,52,3.9512436,1,0
2,1182,4,34,3,1,1,1,0,1,2,0,1,0,0,34,3.5263605,1,0
2,1843,2,33,2,1,0,1,32000,1,2,0,1,0,1,33,3.4965076,1,0
2,1950,1,25,2,3,0,1,0,1,2,0,1,0,1,25,3.2188759,1,0
2,1406,1,22,2,2,0,1,0,0,0,0,1,0,1,22,3.0910425,1,0
2,1365,2,62,2,1,1,1,30000,1,2,0,1,1,1,62,4.1271343,1,0
2,7070,1,59,3,1,0,5,0,1,1,0,1,0,0,59,4.0775375,0,0
2,8365,2,63,2,2,1,5,0,1,1,0,1,0,1,63,4.1431346,0,0
2,7057,2,51,1,1,0,1,1400,1,1,0,1,0,1,51,3.9318256,1,0
2,8297,1,57,1,1,0,3,0,0,0,0,1,0,1,57,4.0430512,0,0
2,6833,1,54,1,3,0,2,0,0,0,0,1,0,1,54,3.9889841,0,0
